id,type,name,description,aliases,external_id,platforms,kill_chain_phases,created,modified
campaign--f494272a-c110-4574-be90-42c4957f7ae7,campaign,FLORAHOX Activity,"FLORAHOX Activity is conducted using a hybrid operational relay box (ORB) network, which combines two types of infrastructure: compromised devices and leased Virtual Private Servers (VPS). The compromised devices include end-of-life routers and IoT devices, while VPS space is commercially leased and managed by ORB network administrators. This hybrid ORB network allows adversaries to proxy and obscure malicious traffic, making the source of the traffic more difficult to trace. The FLORAHOX ORB network has been leveraged by multiple cyber threat actors, including China-nexus actors like ZIRCONIUM. These adversaries conduct espionage campaigns through FLORAHOX Activity, relying on the ORB network's ability to funnel traffic through Tor nodes, provisioned VPS servers, and compromised routers to obfuscate malicious traffic.","[""FLORAHOX Activity""]",C0053,[],[],2025-03-25T22:45:13.091Z,2025-03-27T21:19:26.432Z
intrusion-set--df71bb3b-813c-45eb-a8bc-f2a419837411,intrusion-set,Molerats,"Molerats is an Arabic-speaking, politically-motivated threat group that has been operating since 2012. The group's victims have primarily been in the Middle East, Europe, and the United States.","[""Molerats"", ""Operation Molerats"", ""Gaza Cybergang""]",G0021,[],[],2017-05-31T21:31:55.093Z,2024-11-17T15:50:27.600Z
intrusion-set--894aab42-3371-47b1-8859-a4a074c804c8,intrusion-set,Stealth Falcon,"Stealth Falcon is a threat group that has conducted targeted spyware attacks against Emirati journalists, activists, and dissidents since at least 2012. Circumstantial evidence suggests there could be a link between this group and the United Arab Emirates (UAE) government, but that has not been confirmed.","[""Stealth Falcon""]",G0038,[],[],2017-05-31T21:32:06.390Z,2025-04-25T14:49:04.710Z
intrusion-set--8cf6e33b-b6ef-4a1f-a77c-0ecdde93161f,intrusion-set,MirrorFace,"MirrorFace is a People's Republic of China (PRC)-aligned cyberespionage actor believed to be a subgroup under the menuPass umbrella based on targeting, tools, and infrastructure overlaps. MirrorFace has been active since at least 2019, at first exclusively targeting Japanese organizations across the media, defense, diplomatic, financial, manufacturing, and academic sectors. Subsequent MirrorFace operations included targets in Central Europe and featured use of LODEINFO, HiddenFace, and UPPERCUT malware.","[""MirrorFace"", ""Earth Kasha""]",G1054,[],[],2026-04-17T12:01:07.688Z,2026-04-24T02:22:57.318Z
intrusion-set--813636db-3939-4a45-bea9-6113e970c029,intrusion-set,DarkVishnya,DarkVishnya is a financially motivated threat actor targeting financial institutions in Eastern Europe. In 2017-2018 the group attacked at least 8 banks in this region.,"[""DarkVishnya""]",G0105,[],[],2020-05-15T13:07:26.651Z,2025-04-25T14:49:05.248Z
campaign--e7511089-1076-4a3b-984d-1a0a8afe31e9,campaign,Quad7 Activity,"Quad7 Activity, also known as CovertNetwork-1658 or the 7777 Botnet, is a network of compromised small office/home office (SOHO) routers. The botnet was initially composed primarily of TP-Link routers and was named Quad7 due to compromised devices exposing TCP port 7777 with the distinctive banner xlogin . Later activity showed a significant increase in compromised Asus routers and the addition of new ports and banners, including TCP port 63256 displaying alogin . Quad7 infrastructure functions as a collection of egress IPs that various China-affiliated threat actors have used to conduct password-spraying and brute-force operations. Microsoft has reported that Storm-0940 leveraged credentials obtained through Quad7 Activity to target organizations in North America and Europe, including government agencies, non-governmental organizations, think tanks, law firms, energy firms, IT providers, and defense industrial base entities.","[""Quad7 Activity""]",C0055,[],[],2025-06-04T16:03:15.537Z,2025-10-24T03:37:52.324Z
intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c,intrusion-set,APT37,"APT37 is a North Korean state-sponsored cyber espionage group that has been active since at least 2012. The group has targeted victims primarily in South Korea, but also in Japan, Vietnam, Russia, Nepal, China, India, Romania, Kuwait, and other parts of the Middle East. APT37 has also been linked to the following campaigns between 2016-2018: Operation Daybreak, Operation Erebus, Golden Time, Evil New Year, Are you Happy?, FreeMilk, North Korean Human Rights, and Evil New Year 2018. North Korean group definitions are known to have significant overlap, and some security researchers report all North Korean state-sponsored cyber activity under the name Lazarus Group instead of tracking clusters or subgroups.","[""APT37"", ""InkySquid"", ""ScarCruft"", ""Reaper"", ""Group123"", ""TEMP.Reaper"", ""Ricochet Chollima""]",G0067,[],[],2018-04-18T17:59:24.739Z,2024-11-17T15:01:33.384Z
intrusion-set--ebd7ce77-c9ba-4fba-bb28-58296ac66559,intrusion-set,VOID MANTICORE,"VOID MANTICORE is a threat group assessed to operate on behalf of Iran’s Ministry of Intelligence and Security (MOIS). Active since at least mid-2022, VOID MANTICORE has targeted government entities, critical infrastructure, and private sector organizations across Albania, Israel, and the United States. VOID MANTICORE conducts destructive cyber operations, combining wiper attacks with hack-and-leak campaigns. The group has operated under multiple public-facing personas, including HomeLand Justice in operations against Albania, Karma and Karma Below in campaigns targeting Israeli organizations, and Handala Hack, its current primary persona, which has claimed activity against Israeli and U.S. entities, including a March 2026 attack against Stryker Corporation. VOID MANTICORE has been observed collaborating with Scarred Manticore, which has been linked to initial access operations preceding VOID MANTICORE’s activity.","[""VOID MANTICORE"", ""COBALT MYSTIQUE"", ""Handala Hack"", ""Homeland Justice"", ""Karma"", ""Karmabelow80"", ""BANISHED KITTEN"", ""Red Sandstorm""]",G1055,[],[],2026-04-20T15:16:16.697Z,2026-05-12T16:30:18.375Z
intrusion-set--d519164e-f5fa-4b8c-a1fb-cf0172ad0983,intrusion-set,Threat Group-1314,Threat Group-1314 is an unattributed threat group that has used compromised credentials to log into a victim's remote access infrastructure.,"[""Threat Group-1314"", ""TG-1314""]",G0028,[],[],2017-05-31T21:31:59.120Z,2026-01-20T16:07:46.964Z
intrusion-set--18854f55-ac7c-4634-bd9a-352dd07613b7,intrusion-set,APT41,"APT41 is a threat group that researchers have assessed as Chinese state-sponsored espionage group that also conducts financially-motivated operations. Active since at least 2012, APT41 has been observed targeting various industries, including but not limited to healthcare, telecom, technology, finance, education, retail and video game industries in 14 countries. Notable behaviors include using a wide range of malware and tools to complete mission objectives. APT41 overlaps at least partially with public reporting on groups including BARIUM and Winnti Group.","[""APT41"", ""Wicked Panda"", ""Brass Typhoon"", ""BARIUM""]",G0096,[],[],2019-09-23T13:43:36.945Z,2025-06-11T20:13:29.024Z
intrusion-set--cb41e991-65f4-4668-a65f-f4200545b5a1,intrusion-set,INC Ransom,"INC Ransom is a ransomware and data extortion threat group associated with the deployment of INC Ransomware that has been active since at least July 2023. INC Ransom has targeted organizations worldwide most commonly in the industrial, healthcare, and education sectors in the US and Europe.","[""INC Ransom"", ""GOLD IONIC""]",G1032,[],[],2024-06-06T17:16:38.704Z,2024-10-28T19:03:08.838Z
intrusion-set--fd66436e-4d33-450e-ac4c-f7810f1c85f4,intrusion-set,FIN13,"FIN13 is a financially motivated cyber threat group that has targeted the financial, retail, and hospitality industries in Mexico and Latin America, as early as 2016. FIN13 achieves its objectives by stealing intellectual property, financial data, mergers and acquisition information, or PII.","[""FIN13"", ""Elephant Beetle""]",G1016,[],[],2023-07-27T15:24:02.162Z,2026-01-20T15:10:22.473Z
intrusion-set--7331c66a-5601-4d3f-acf6-ad9e3035eb40,intrusion-set,Group5,"Group5 is a threat group with a suspected Iranian nexus, though this attribution is not definite. The group has targeted individuals connected to the Syrian opposition via spearphishing and watering holes, normally using Syrian and Iranian themes. Group5 has used two commonly available remote access tools (RATs), njRAT and NanoCore, as well as an Android RAT, DroidJack.","[""Group5""]",G0043,[],[],2017-05-31T21:32:08.304Z,2024-04-11T02:23:59.598Z
intrusion-set--f9c06633-dcff-48a1-8588-759e7cec5694,intrusion-set,PLATINUM,PLATINUM is an activity group that has targeted victims since at least 2009. The group has focused on targets associated with governments and related organizations in South and Southeast Asia.,"[""PLATINUM""]",G0068,[],[],2018-04-18T17:59:24.739Z,2025-04-25T14:49:07.040Z
intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258,intrusion-set,GALLIUM,"GALLIUM is a cyberespionage group that has been active since at least 2012, primarily targeting telecommunications companies, financial institutions, and government entities in Afghanistan, Australia, Belgium, Cambodia, Malaysia, Mozambique, the Philippines, Russia, and Vietnam. This group is particularly known for launching Operation Soft Cell, a long-term campaign targeting telecommunications providers. Security researchers have identified GALLIUM as a likely Chinese state-sponsored group, based in part on tools used and TTPs commonly associated with Chinese threat actors.","[""GALLIUM"", ""Granite Typhoon""]",G0093,[],[],2019-07-18T20:47:50.050Z,2024-04-17T22:10:27.139Z
intrusion-set--fbe9387f-34e6-4828-ac28-3080020c597b,intrusion-set,FIN10,FIN10 is a financially motivated threat group that has targeted organizations in North America since at least 2013 through 2016. The group uses stolen data exfiltrated from victims to extort organizations.,"[""FIN10""]",G0051,[],[],2017-12-14T16:46:06.044Z,2024-11-17T14:57:09.164Z
campaign--78068e68-4124-4243-b6f4-76e4e5be8a06,campaign,C0015,"C0015 was a ransomware intrusion during which the unidentified attackers used Bazar, Cobalt Strike, and Conti, along with other tools, over a 5 day period. Security researchers assessed the actors likely used the widely-circulated Conti ransomware playbook based on the observed pattern of activity and operator errors.","[""C0015""]",C0015,[],[],2022-09-29T16:42:29.364Z,2025-04-16T20:37:46.910Z
intrusion-set--c5947e1c-1cbc-434c-94b8-27c7e3be0fff,intrusion-set,Winnti Group,"Winnti Group is a threat group with Chinese origins that has been active since at least 2010. The group has heavily targeted the gaming industry, but it has also expanded the scope of its targeting. Some reporting suggests a number of other groups, including Axiom, APT17, and Ke3chang, are closely linked to Winnti Group.","[""Winnti Group"", ""Blackfly""]",G0044,[],[],2017-05-31T21:32:08.682Z,2025-04-16T20:37:35.689Z
intrusion-set--fd19bd82-1b14-49a1-a176-6cdc46b8a826,intrusion-set,FIN8,"FIN8 is a financially motivated threat group that has been active since at least January 2016, and known for targeting organizations in the hospitality, retail, entertainment, insurance, technology, chemical, and financial sectors. In June 2021, security researchers detected FIN8 switching from targeting point-of-sale (POS) devices to distributing a number of ransomware variants.","[""FIN8"", ""Syssphinx""]",G0061,[],[],2018-04-18T17:59:24.739Z,2025-04-16T20:37:35.846Z
intrusion-set--44102191-3a31-45f8-acbe-34bdb441d5ad,intrusion-set,Rocke,"Rocke is an alleged Chinese-speaking adversary whose primary objective appeared to be cryptojacking, or stealing victim system resources for the purposes of mining cryptocurrency. The name Rocke comes from the email address ""rocke@live.cn"" used to create the wallet which held collected cryptocurrency. Researchers have detected overlaps between Rocke and the Iron Cybercrime Group, though this attribution has not been confirmed.","[""Rocke""]",G0106,[],[],2020-05-26T14:20:20.623Z,2025-04-25T14:49:08.821Z
campaign--75ea699b-bff5-4541-b9b7-df4996c9db3c,campaign,Operation Digital Eye,"Operation Digital Eye was conducted in June and July of 2024 by suspected People's Republic of China (PRC)-nexus threat actors targeting business-to-business IT service providers in Southern Europe. Operation Digital Eye activity included the use of Visual Studio Code tunnels for command and control (C2) and custom lateral movement capabilities. Overlaps in tooling between Digital Eye and previous China-nexus campaigns, Operation Soft Cell and Operation Tainted Love, indicate the potential use of shared vendors or digital quartermasters.","[""Operation Digital Eye""]",C0061,[],[],2026-04-19T18:07:20.152Z,2026-04-24T02:28:18.653Z
intrusion-set--2c40f629-6cf9-4f75-af32-9a98caec24ae,intrusion-set,RedEcho,"RedEcho is a People’s Republic of China-related threat actor associated with long-running intrusions in Indian critical infrastructure entities. RedEcho overlaps with various other PRC-linked threat groups, such as APT41, and is linked to ShadowPad malware use through shared infrastructure.","[""RedEcho""]",G1042,[],[],2024-11-21T22:34:30.327Z,2025-03-13T20:54:46.475Z
intrusion-set--674582ec-51c4-42ce-b409-797239e37a2a,intrusion-set,Saint Bear,"Saint Bear is a Russian-nexus threat actor active since early 2021, primarily targeting entities in Ukraine and Georgia. The group is notable for a specific remote access tool, Saint Bot, and information stealer, OutSteel in campaigns. Saint Bear typically relies on phishing or web staging of malicious documents and related file types for initial access, spoofing government or related entities. Saint Bear has previously been confused with Ember Bear operations, but analysis of behaviors, tools, and targeting indicates these are distinct clusters.","[""Saint Bear"", ""Storm-0587"", ""TA471"", ""UAC-0056"", ""Lorec53""]",G1031,[],[],2024-05-25T16:11:54.881Z,2024-08-12T17:32:47.430Z
intrusion-set--44d37b89-a739-4810-9111-0d2617a8939b,intrusion-set,Scattered Spider,"Scattered Spider is a native English-speaking cybercriminal group active since at least 2022. The group initially targeted customer relationship management (CRM) providers, business process outsourcing (BPO) firms, and telecommunications and technology companies before expanding in 2023 to gaming, hospitality, retail, managed service provider (MSP), manufacturing, and financial sectors. Scattered Spider relies heavily on social engineering, including impersonating IT and help-desk staff, to gain initial access, bypass multi-factor authentication (MFA), and compromise enterprise networks. The group has adapted its tooling to evade endpoint detection and response (EDR) defenses and used ransomware for financial gain. Scattered Spider had expanded into hybrid cloud and identity environments, using help-desk impersonation and MFA bypass to obtain administrator access in Okta, AWS, and Office 365.","[""Scattered Spider"", ""Roasted 0ktapus"", ""Octo Tempest"", ""Storm-0875"", ""UNC3944""]",G1015,[],[],2023-07-05T17:54:54.789Z,2025-10-24T02:30:51.936Z
intrusion-set--3ea7add5-5b8f-45d8-b1f1-905d2729d62a,intrusion-set,CURIUM,"CURIUM is an Iranian threat group, first reported in September 2019 and active since at least July 2018, targeting IT service providers in the Middle East. CURIUM has since invested in building relationships with potential targets via social media over a period of months to establish trust and confidence before sending malware. Security researchers note CURIUM has demonstrated great patience and persistence by chatting with potential targets daily and sending benign files to help lower their security consciousness.","[""CURIUM"", ""Crimson Sandstorm"", ""TA456"", ""Tortoise Shell"", ""Yellow Liderc""]",G1012,[],[],2023-01-13T20:51:13.494Z,2024-10-02T12:13:42.278Z
intrusion-set--4e868dad-682d-4897-b8df-2dc98f46c68a,intrusion-set,Windigo,"The Windigo group has been operating since at least 2011, compromising thousands of Linux and Unix servers using the Ebury SSH backdoor to create a spam botnet. Despite law enforcement intervention against the creators, Windigo operators continued updating Ebury through 2019.","[""Windigo""]",G0124,[],[],2021-02-10T19:57:38.042Z,2025-04-25T14:49:09.909Z
intrusion-set--73a80fab-2aa3-48e0-a4d0-3a4828200aee,intrusion-set,Blue Mockingbird,Blue Mockingbird is a cluster of observed activity involving Monero cryptocurrency-mining payloads in dynamic-link library (DLL) form on Windows systems. The earliest observed Blue Mockingbird tools were created in December 2019.,"[""Blue Mockingbird""]",G0108,[],[],2020-05-26T20:09:39.139Z,2024-07-10T18:53:44.277Z
campaign--35879bf3-0a21-4cc1-9e42-6de917a22501,campaign,RedPenguin,The RedPenguin project was launched by Juniper in July 2024 to investigate reported malware infections of Juniper MX Series routers. RedPenguin activity was separately attributed to UNC3886 and included the deployment of multiple custom versions of the publicly-available TINYSHELL backdoor on Juniper routers.,"[""RedPenguin""]",C0056,[],[],2025-06-24T15:14:52.789Z,2026-05-12T15:12:00.729Z
intrusion-set--82323c70-4186-4b61-94f5-b227c3b28e89,intrusion-set,RedCurl,"RedCurl is a threat actor active since 2018 notable for corporate espionage targeting a variety of locations, including Ukraine, Canada and the United Kingdom, and a variety of industries, including but not limited to travel agencies, insurance companies, and banks. RedCurl is allegedly a Russian-speaking threat actor. The group’s operations typically start with spearphishing emails to gain initial access, then the group executes discovery and collection commands and scripts to find corporate data. The group concludes operations by exfiltrating files to the C2 servers.","[""RedCurl""]",G1039,[],[],2024-09-23T21:32:19.337Z,2024-09-23T23:11:00.562Z
intrusion-set--d0b3393b-3bec-4ba3-bda9-199d30db47b6,intrusion-set,FIN4,"FIN4 is a financially-motivated threat group that has targeted confidential information related to the public financial market, particularly regarding healthcare and pharmaceutical companies, since at least 2013. FIN4 is unique in that they do not infect victims with typical persistent malware, but rather they focus on capturing credentials authorized to access email and other non-public correspondence.","[""FIN4""]",G0085,[],[],2019-01-31T02:01:45.129Z,2024-11-17T15:57:47.485Z
intrusion-set--46599a4a-77ee-4697-9474-2683b6464859,intrusion-set,Contagious Interview,"Contagious Interview is a North Korea–aligned threat group active since 2023. The group conducts both cyberespionage and financially motivated operations, including the theft of cryptocurrency and user credentials. Contagious Interview targets Windows, Linux, and macOS systems, with a particular focus on individuals engaged in software development and cryptocurrency-related activities.","[""Contagious Interview"", ""DeceptiveDevelopment"", ""Gwisin Gang"", ""Tenacious Pungsan"", ""DEV#POPPER"", ""PurpleBravo"", ""TAG-121""]",G1052,[],[],2025-10-19T17:04:30.994Z,2026-05-12T15:12:00.732Z
campaign--af0ec65a-caa9-40ef-b1c7-21b71fbf3a10,campaign,Versa Director Zero Day Exploitation,"Versa Director Zero Day Exploitation was conducted by Volt Typhoon from early June through August 2024 as zero-day exploitation of Versa Director servers controlling software-defined wide area network (SD-WAN) applications. Since tracked as CVE-2024-39717, exploitation focused on credential capture from compromised Versa Director servers at managed service providers (MSPs) and internet service providers (ISPs) to enable follow-on access to service provider clients. Versa Director Zero Day Exploitation was followed by the delivery of the VersaMem web shell for both credential theft and follow-on code execution.","[""Versa Director Zero Day Exploitation""]",C0039,[],[],2024-08-27T18:34:35.056Z,2024-09-28T09:54:33.751Z
intrusion-set--1f21da59-6a13-455b-afd0-d58d0a5a7d27,intrusion-set,Gorgon Group,"Gorgon Group is a threat group consisting of members who are suspected to be Pakistan-based or have other connections to Pakistan. The group has performed a mix of criminal and targeted attacks, including campaigns against government organizations in the United Kingdom, Spain, Russia, and the United States.","[""Gorgon Group""]",G0078,[],[],2018-10-17T00:14:20.652Z,2026-05-12T15:12:00.731Z
campaign--712e38c3-a656-426a-9b3b-a6bfb63294c6,campaign,C0021,"C0021 was a spearphishing campaign conducted in November 2018 that targeted public sector institutions, non-governmental organizations (NGOs), educational institutions, and private-sector corporations in the oil and gas, chemical, and hospitality industries. The majority of targets were located in the US, particularly in and around Washington D.C., with other targets located in Europe, Hong Kong, India, and Canada. C0021's technical artifacts, tactics, techniques, and procedures (TTPs), and targeting overlap with previous suspected APT29 activity.","[""C0021""]",C0021,[],[],2023-03-15T19:23:36.696Z,2025-04-16T20:37:47.096Z
campaign--26d9ebae-de59-427f-ae9a-349456bae4b1,campaign,Frankenstein,"Frankenstein was described by security researchers as a highly-targeted campaign conducted by moderately sophisticated and highly resourceful threat actors in early 2019. The unidentified actors primarily relied on open source tools, including Empire. The campaign name refers to the actors' ability to piece together several unrelated open-source tool components.","[""Frankenstein""]",C0001,[],[],2022-09-07T13:40:09.750Z,2025-04-16T20:37:47.239Z
intrusion-set--3fc023b2-c5cc-481d-9c3e-70141ae1a87e,intrusion-set,Sidewinder,"Sidewinder is a suspected Indian threat actor group that has been active since at least 2012. They have been observed targeting government, military, and business entities throughout Asia, primarily focusing on Pakistan, China, Nepal, and Afghanistan.","[""Sidewinder"", ""T-APT-04"", ""Rattlesnake""]",G0121,[],[],2021-01-27T15:57:11.183Z,2024-04-11T00:07:05.918Z
campaign--a1f5df89-ec82-45ef-b229-4ca6a407dc4f,campaign,Outer Space,Outer Space was a campaign conducted by OilRig throughout 2021 that used the SampleCheck5000 downloader and Solar backdoor to target Israeli organizations.,"[""Outer Space""]",C0042,[],[],2024-11-21T21:08:27.153Z,2024-11-25T22:07:13.513Z
intrusion-set--54dfec3e-6464-4f74-9d69-b7c817b7e5a3,intrusion-set,Higaisa,"Higaisa is a threat group suspected to have South Korean origins. Higaisa has targeted government, public, and trade organizations in North Korea; however, they have also carried out attacks in China, Japan, Russia, Poland, and other nations. Higaisa was first disclosed in early 2019 but is assessed to have operated as early as 2009.","[""Higaisa""]",G0126,[],[],2021-03-05T18:54:56.267Z,2025-10-22T02:54:00.893Z
intrusion-set--f047ee18-7985-4946-8bfb-4ed754d3a0dd,intrusion-set,APT30,"APT30 is a threat group suspected to be associated with the Chinese government. While Naikon shares some characteristics with APT30, the two groups do not appear to be exact matches.","[""APT30""]",G0013,[],[],2017-05-31T21:31:51.026Z,2024-11-17T15:05:25.104Z
intrusion-set--afec6dc3-a18e-4b62-b1a4-5510e1a498d1,intrusion-set,Windshift,"Windshift is a threat group that has been active since at least 2017, targeting specific individuals for surveillance in government departments and critical infrastructure across the Middle East.","[""Windshift"", ""Bahamut""]",G0112,[],[],2020-06-25T17:16:39.168Z,2024-11-17T14:15:51.850Z
intrusion-set--6eded342-33e5-4451-b6b2-e1c62863129f,intrusion-set,Confucius,"Confucius is a cyber espionage group that has primarily targeted military personnel, high-profile personalities, business persons, and government organizations in South Asia since at least 2013. Security researchers have noted similarities between Confucius and Patchwork, particularly in their respective custom malware code and targets.","[""Confucius"", ""Confucius APT""]",G0142,[],[],2021-12-26T23:11:39.442Z,2025-04-16T20:37:36.476Z
intrusion-set--02b16bd6-ae88-417a-8a3f-02c5e166175a,intrusion-set,BlackByte,"BlackByte is a ransomware threat actor operating since at least 2021. BlackByte is associated with several versions of ransomware also labeled BlackByte Ransomware. BlackByte ransomware operations initially used a common encryption key allowing for the development of a universal decryptor, but subsequent versions such as BlackByte 2.0 Ransomware use more robust encryption mechanisms. BlackByte is notable for operations targeting critical infrastructure entities among other targets across North America.","[""BlackByte"", ""Hecamede""]",G1043,[],[],2024-12-16T23:19:40.207Z,2025-03-09T15:58:36.918Z
intrusion-set--fb366179-766c-4a4a-afa1-52bff1fd601c,intrusion-set,Threat Group-3390,"Threat Group-3390 is a Chinese threat group that has extensively used strategic Web compromises to target victims. The group has been active since at least 2010 and has targeted organizations in the aerospace, government, defense, technology, energy, manufacturing and gambling/betting sectors.","[""Threat Group-3390"", ""Earth Smilodon"", ""TG-3390"", ""Emissary Panda"", ""BRONZE UNION"", ""APT27"", ""Iron Tiger"", ""LuckyMouse"", ""Linen Typhoon""]",G0027,[],[],2017-05-31T21:31:58.518Z,2025-10-15T20:24:59.798Z
intrusion-set--1c3dcf91-b859-4aae-a09c-ae26dc8b6390,intrusion-set,Salt Typhoon,Salt Typhoon is a People's Republic of China (PRC) state-backed actor that has been active since at least 2019 and responsible for numerous compromises of network infrastructure at major U.S. telecommunication and internet service providers (ISP).,"[""Salt Typhoon""]",G1045,[],[],2025-02-24T20:45:14.093Z,2025-03-06T20:09:16.402Z
campaign--a010610e-22cb-437e-bfde-b78861bdca7a,campaign,APT28 Nearest Neighbor Campaign,"APT28 Nearest Neighbor Campaign was conducted by APT28 from early February 2022 to November 2024 against organizations and individuals with expertise on Ukraine. APT28 primarily leveraged living-off-the-land techniques, while leveraging the zero-day exploitation of CVE-2022-38028. Notably, APT28 leveraged Wi-Fi networks in close proximity to the intended target to gain initial access to the victim environment. By daisy-chaining multiple compromised organizations nearby the intended target, APT28 discovered dual-homed systems (with both a wired and wireless network connection) to enable Wi-Fi and use compromised credentials to connect to the victim network.","[""APT28 Nearest Neighbor Campaign""]",C0051,[],[],2025-02-25T17:11:53.066Z,2026-05-12T15:12:00.730Z
intrusion-set--c5b81590-6814-4d2a-8baa-15c4b6c7f960,intrusion-set,Tonto Team,"Tonto Team is a suspected Chinese state-sponsored cyber espionage threat group that has primarily targeted South Korea, Japan, Taiwan, and the United States since at least 2009; by 2020 they expanded operations to include other Asian as well as Eastern European countries. Tonto Team has targeted government, military, energy, mining, financial, education, healthcare, and technology organizations, including through the Heartbeat Campaign (2009-2012) and Operation Bitter Biscuit (2017).","[""Tonto Team"", ""Earth Akhlut"", ""BRONZE HUNTLEY"", ""CactusPete"", ""Karma Panda""]",G0131,[],[],2021-05-05T17:18:25.987Z,2024-11-17T16:30:03.375Z
intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,intrusion-set,Gamaredon Group,"Gamaredon Group is a suspected Russian cyber espionage group that has targeted military, law enforcement, judiciary, non-profit, and non-governmental organizations in Ukraine since at least 2013. The name Gamaredon Group derives from a misspelling of the word ""Armageddon,"" found in early campaigns. In November 2021, the Ukrainian government publicly attributed Gamaredon Group to Russia’s Federal Security Service (FSB) Center 18, an assessment later supported by multiple independent cybersecurity researchers.","[""Gamaredon Group"", ""IRON TILDEN"", ""Primitive Bear"", ""ACTINIUM"", ""Armageddon"", ""Shuckworm"", ""DEV-0157"", ""Aqua Blizzard"", ""NastyShrew""]",G0047,[],[],2017-05-31T21:32:09.849Z,2026-05-12T15:12:00.731Z
campaign--ae407e32-87e0-4d92-8705-3ae25d504d8a,campaign,Night Dragon,"Night Dragon was a cyber espionage campaign that targeted oil, energy, and petrochemical companies, along with individuals and executives in Kazakhstan, Taiwan, Greece, and the United States. The unidentified threat actors searched for information related to oil and gas field production systems, financials, and collected data from SCADA systems. Based on the observed techniques, tools, and network activities, security researchers assessed the campaign involved a threat group based in China.","[""Night Dragon""]",C0002,[],[],2022-09-08T13:31:37.391Z,2024-04-11T00:36:23.822Z
campaign--7854c1a0-f06c-4876-98a4-4bbd34751b05,campaign,Operation Ghost,"Operation Ghost was an APT29 campaign starting in 2013 that included operations against ministries of foreign affairs in Europe and the Washington, D.C. embassy of a European Union country. During Operation Ghost, APT29 used new families of malware and leveraged web services, steganography, and unique C2 infrastructure for each victim.","[""Operation Ghost""]",C0023,[],[],2023-03-23T17:51:58.539Z,2025-04-16T20:37:47.386Z
intrusion-set--b8137919-38cb-4db0-90f3-437be885faba,intrusion-set,Agrius,"Agrius is an Iranian threat actor active since 2020 notable for a series of ransomware and wiper operations in the Middle East, with an emphasis on Israeli targets. Public reporting has linked Agrius to Iran's Ministry of Intelligence and Security (MOIS).","[""Agrius"", ""Pink Sandstorm"", ""AMERICIUM"", ""Agonizing Serpens"", ""BlackShadow""]",G1030,[],[],2024-05-21T19:13:23.526Z,2024-08-29T15:18:44.308Z
campaign--4b7f9839-4822-4c19-8a1f-70bb61ba97e1,campaign,Indian Critical Infrastructure Intrusions,"Indian Critical Infrastructure Intrusions is a sequence of intrusions from 2021 through early 2022 linked to People’s Republic of China (PRC) threat actors, particularly RedEcho and Threat Activity Group 38 (TAG38). The intrusions appear focused on IT system breach in Indian electric utility entities and logistics firms, as well as potentially managed service providers operating within India. Although focused on OT-operating entities, there is no evidence this campaign was able to progress beyond IT breach and information gathering to OT environment access.","[""Indian Critical Infrastructure Intrusions""]",C0043,[],[],2024-11-21T22:45:01.292Z,2025-03-13T20:55:26.608Z
intrusion-set--56a05d27-4d47-418a-b330-781c5614f202,intrusion-set,Sea Turtle,"Sea Turtle is a Türkiye-linked threat actor active since at least 2017 performing espionage and service provider compromise operations against victims in Asia, Europe, and North America. Sea Turtle is notable for targeting registrars managing ccTLDs and complex DNS-based intrusions where the threat actor compromised DNS providers to hijack DNS resolution for ultimate victims, enabling Sea Turtle to spoof log in portals and other applications for credential collection.","[""Sea Turtle"", ""Teal Kurma"", ""Marbled Dust"", ""Cosmic Wolf"", ""SILICON""]",G1041,[],[],2024-11-20T18:21:28.242Z,2025-03-28T15:28:31.727Z
intrusion-set--f40eb8ce-2a74-4e56-89a1-227021410142,intrusion-set,Rancor,Rancor is a threat group that has led targeted campaigns against the South East Asia region. Rancor uses politically-motivated lures to entice victims to open malicious documents.,"[""Rancor""]",G0075,[],[],2018-10-17T00:14:20.652Z,2024-02-09T19:30:38.407Z
campaign--b66bc597-399c-4e4d-828a-1ed4a7f1fb15,campaign,Leviathan Australian Intrusions,"Leviathan Australian Intrusions consisted of at least two long-term intrusions against victims in Australia by Leviathan, relying on similar tradecraft such as external service exploitation followed by extensive credential capture and re-use to enable privilege escalation and lateral movement. Leviathan Australian Intrusions were focused on exfiltrating sensitive data including valid credentials for the victim organizations.","[""Leviathan Australian Intrusions""]",C0049,[],[],2025-02-03T19:41:59.392Z,2025-03-14T12:46:03.740Z
intrusion-set--e6db1e55-b199-4b6b-8633-989345ee45e0,intrusion-set,Moonstone Sleet,"Moonstone Sleet is a North Korean-linked threat actor executing both financially motivated attacks and espionage operations. The group previously overlapped significantly with another North Korean-linked entity, Lazarus Group, but has differentiated its tradecraft since 2023. Moonstone Sleet is notable for creating fake companies and personas to interact with victim entities, as well as developing unique malware such as a variant delivered via a fully functioning game.","[""Moonstone Sleet"", ""Storm-1789""]",G1036,[],[],2024-08-26T17:39:06.020Z,2024-10-01T11:51:31.065Z
